seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,class,metric_name,metric_value
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,Sandal,average_set_size,0.815
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,Sandal,coverage,0.81
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,Shirt,average_set_size,0.905
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,Shirt,coverage,0.8
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,Sneaker,average_set_size,0.805
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,Sneaker,coverage,0.805
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,T-shirt/top,average_set_size,0.896
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,T-shirt/top,coverage,0.793
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,Trouser,average_set_size,0.793
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,Trouser,coverage,0.788
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Ankle boot,f1,0.9754350051177073
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Ankle boot,precision,0.9989517819706499
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Ankle boot,recall,0.953
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Bag,f1,0.9849246231155779
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Bag,precision,0.98989898989899
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Bag,recall,0.98
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Coat,f1,0.8423645320197044
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Coat,precision,0.8300970873786407
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Coat,recall,0.855
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Dress,f1,0.8618266978922716
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Dress,precision,0.8105726872246696
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Dress,recall,0.92
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Pullover,f1,0.8373205741626795
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Pullover,precision,0.8027522935779816
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Pullover,recall,0.875
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Sandal,f1,0.9656862745098039
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Sandal,precision,0.9471153846153846
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Sandal,recall,0.985
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Shirt,f1,0.668235294117647
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Shirt,precision,0.6311111111111111
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Shirt,recall,0.71
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Sneaker,f1,0.8873873873873874
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Sneaker,precision,0.8073770491803278
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Sneaker,recall,0.985
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,T-shirt/top,f1,0.9310699588477366
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,T-shirt/top,precision,0.9586864406779662
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,T-shirt/top,recall,0.905
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Trouser,f1,0.9899193548387096
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Trouser,precision,0.9979674796747967
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,Trouser,recall,0.982
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Ankle boot,average_set_size,1.046
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Ankle boot,coverage,0.97
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Bag,average_set_size,1.004
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Bag,coverage,0.981
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Coat,average_set_size,1.195
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Coat,coverage,0.925
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Dress,average_set_size,1.055
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Dress,coverage,0.935
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Pullover,average_set_size,1.115
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Pullover,coverage,0.91
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Sandal,average_set_size,1.025
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Sandal,coverage,0.99
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Shirt,average_set_size,1.37
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Shirt,coverage,0.87
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Sneaker,average_set_size,1.02
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Sneaker,coverage,0.99
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,T-shirt/top,average_set_size,1.142
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,T-shirt/top,coverage,0.945
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Trouser,average_set_size,1.013
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,,,Trouser,coverage,0.988
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Ankle boot,average_set_size,0.992
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Ankle boot,coverage,0.949
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Bag,average_set_size,0.989
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Bag,coverage,0.976
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Coat,average_set_size,0.935
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Coat,coverage,0.83
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Dress,average_set_size,0.965
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Dress,coverage,0.91
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Pullover,average_set_size,0.96
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Pullover,coverage,0.86
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Sandal,average_set_size,0.995
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Sandal,coverage,0.985
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Shirt,average_set_size,0.83
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Shirt,coverage,0.62
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Sneaker,average_set_size,1.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Sneaker,coverage,0.985
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,T-shirt/top,average_set_size,0.938
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,T-shirt/top,coverage,0.878
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Trouser,average_set_size,0.991
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,,,Trouser,coverage,0.979
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Ankle boot,average_set_size,0.928
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Ankle boot,coverage,0.905
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Bag,average_set_size,0.971
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Bag,coverage,0.965
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Coat,average_set_size,0.615
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Coat,coverage,0.6
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Dress,average_set_size,0.83
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Dress,coverage,0.82
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Pullover,average_set_size,0.69
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Pullover,coverage,0.655
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Sandal,average_set_size,0.975
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Sandal,coverage,0.965
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Shirt,average_set_size,0.455
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Shirt,coverage,0.385
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Sneaker,average_set_size,0.965
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Sneaker,coverage,0.955
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,T-shirt/top,average_set_size,0.717
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,T-shirt/top,coverage,0.703
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Trouser,average_set_size,0.969
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,,,Trouser,coverage,0.966
42,clean,clean,{},class_conditional_conformal,0.05,,,Ankle boot,average_set_size,0.974
42,clean,clean,{},class_conditional_conformal,0.05,,,Ankle boot,coverage,0.949
42,clean,clean,{},class_conditional_conformal,0.05,,,Bag,average_set_size,0.993
42,clean,clean,{},class_conditional_conformal,0.05,,,Bag,coverage,0.957
42,clean,clean,{},class_conditional_conformal,0.05,,,Coat,average_set_size,1.417
42,clean,clean,{},class_conditional_conformal,0.05,,,Coat,coverage,0.964
42,clean,clean,{},class_conditional_conformal,0.05,,,Dress,average_set_size,1.128
42,clean,clean,{},class_conditional_conformal,0.05,,,Dress,coverage,0.942
42,clean,clean,{},class_conditional_conformal,0.05,,,Pullover,average_set_size,1.372
42,clean,clean,{},class_conditional_conformal,0.05,,,Pullover,coverage,0.949
42,clean,clean,{},class_conditional_conformal,0.05,,,Sandal,average_set_size,0.967
42,clean,clean,{},class_conditional_conformal,0.05,,,Sandal,coverage,0.955
42,clean,clean,{},class_conditional_conformal,0.05,,,Shirt,average_set_size,1.536
42,clean,clean,{},class_conditional_conformal,0.05,,,Shirt,coverage,0.935
42,clean,clean,{},class_conditional_conformal,0.05,,,Sneaker,average_set_size,0.966
42,clean,clean,{},class_conditional_conformal,0.05,,,Sneaker,coverage,0.953
42,clean,clean,{},class_conditional_conformal,0.05,,,T-shirt/top,average_set_size,1.319
42,clean,clean,{},class_conditional_conformal,0.05,,,T-shirt/top,coverage,0.95
42,clean,clean,{},class_conditional_conformal,0.05,,,Trouser,average_set_size,0.981
42,clean,clean,{},class_conditional_conformal,0.05,,,Trouser,coverage,0.95
42,clean,clean,{},class_conditional_conformal,0.1,,,Ankle boot,average_set_size,0.898
42,clean,clean,{},class_conditional_conformal,0.1,,,Ankle boot,coverage,0.888
42,clean,clean,{},class_conditional_conformal,0.1,,,Bag,average_set_size,0.906
42,clean,clean,{},class_conditional_conformal,0.1,,,Bag,coverage,0.895
42,clean,clean,{},class_conditional_conformal,0.1,,,Coat,average_set_size,1.144
42,clean,clean,{},class_conditional_conformal,0.1,,,Coat,coverage,0.905
42,clean,clean,{},class_conditional_conformal,0.1,,,Dress,average_set_size,0.995
42,clean,clean,{},class_conditional_conformal,0.1,,,Dress,coverage,0.895
42,clean,clean,{},class_conditional_conformal,0.1,,,Pullover,average_set_size,1.119
42,clean,clean,{},class_conditional_conformal,0.1,,,Pullover,coverage,0.895
42,clean,clean,{},class_conditional_conformal,0.1,,,Sandal,average_set_size,0.906
42,clean,clean,{},class_conditional_conformal,0.1,,,Sandal,coverage,0.898
42,clean,clean,{},class_conditional_conformal,0.1,,,Shirt,average_set_size,1.202
42,clean,clean,{},class_conditional_conformal,0.1,,,Shirt,coverage,0.872
42,clean,clean,{},class_conditional_conformal,0.1,,,Sneaker,average_set_size,0.913
42,clean,clean,{},class_conditional_conformal,0.1,,,Sneaker,coverage,0.91
42,clean,clean,{},class_conditional_conformal,0.1,,,T-shirt/top,average_set_size,1.12
42,clean,clean,{},class_conditional_conformal,0.1,,,T-shirt/top,coverage,0.897
42,clean,clean,{},class_conditional_conformal,0.1,,,Trouser,average_set_size,0.917
42,clean,clean,{},class_conditional_conformal,0.1,,,Trouser,coverage,0.904
42,clean,clean,{},class_conditional_conformal,0.2,,,Ankle boot,average_set_size,0.794
42,clean,clean,{},class_conditional_conformal,0.2,,,Ankle boot,coverage,0.789
42,clean,clean,{},class_conditional_conformal,0.2,,,Bag,average_set_size,0.783
42,clean,clean,{},class_conditional_conformal,0.2,,,Bag,coverage,0.777
42,clean,clean,{},class_conditional_conformal,0.2,,,Coat,average_set_size,0.918
42,clean,clean,{},class_conditional_conformal,0.2,,,Coat,coverage,0.81
42,clean,clean,{},class_conditional_conformal,0.2,,,Dress,average_set_size,0.836
42,clean,clean,{},class_conditional_conformal,0.2,,,Dress,coverage,0.796
42,clean,clean,{},class_conditional_conformal,0.2,,,Pullover,average_set_size,0.887
42,clean,clean,{},class_conditional_conformal,0.2,,,Pullover,coverage,0.784
42,clean,clean,{},class_conditional_conformal,0.2,,,Sandal,average_set_size,0.797
42,clean,clean,{},class_conditional_conformal,0.2,,,Sandal,coverage,0.793
42,clean,clean,{},class_conditional_conformal,0.2,,,Shirt,average_set_size,0.901
42,clean,clean,{},class_conditional_conformal,0.2,,,Shirt,coverage,0.767
42,clean,clean,{},class_conditional_conformal,0.2,,,Sneaker,average_set_size,0.81
42,clean,clean,{},class_conditional_conformal,0.2,,,Sneaker,coverage,0.808
42,clean,clean,{},class_conditional_conformal,0.2,,,T-shirt/top,average_set_size,0.896
42,clean,clean,{},class_conditional_conformal,0.2,,,T-shirt/top,coverage,0.793
42,clean,clean,{},class_conditional_conformal,0.2,,,Trouser,average_set_size,0.793
42,clean,clean,{},class_conditional_conformal,0.2,,,Trouser,coverage,0.788
42,clean,clean,{},raw_softmax,,,,Ankle boot,f1,0.9689883070665989
42,clean,clean,{},raw_softmax,,,,Ankle boot,precision,0.9855222337125129
42,clean,clean,{},raw_softmax,,,,Ankle boot,recall,0.953
42,clean,clean,{},raw_softmax,,,,Bag,f1,0.9829488465396189
42,clean,clean,{},raw_softmax,,,,Bag,precision,0.9859154929577465
42,clean,clean,{},raw_softmax,,,,Bag,recall,0.98
42,clean,clean,{},raw_softmax,,,,Coat,f1,0.8567088607594937
42,clean,clean,{},raw_softmax,,,,Coat,precision,0.8676923076923077
42,clean,clean,{},raw_softmax,,,,Coat,recall,0.846
42,clean,clean,{},raw_softmax,,,,Dress,f1,0.9207287050713934
42,clean,clean,{},raw_softmax,,,,Dress,precision,0.906886517943744
42,clean,clean,{},raw_softmax,,,,Dress,recall,0.935
42,clean,clean,{},raw_softmax,,,,Pullover,f1,0.8613424791768741
42,clean,clean,{},raw_softmax,,,,Pullover,precision,0.8443804034582133
42,clean,clean,{},raw_softmax,,,,Pullover,recall,0.879
42,clean,clean,{},raw_softmax,,,,Sandal,f1,0.9844922461230615
42,clean,clean,{},raw_softmax,,,,Sandal,precision,0.984984984984985
42,clean,clean,{},raw_softmax,,,,Sandal,recall,0.984
42,clean,clean,{},raw_softmax,,,,Shirt,f1,0.7433439829605963
42,clean,clean,{},raw_softmax,,,,Shirt,precision,0.7949886104783599
42,clean,clean,{},raw_softmax,,,,Shirt,recall,0.698
42,clean,clean,{},raw_softmax,,,,Sneaker,f1,0.9627450980392157
42,clean,clean,{},raw_softmax,,,,Sneaker,precision,0.9442307692307692
42,clean,clean,{},raw_softmax,,,,Sneaker,recall,0.982
42,clean,clean,{},raw_softmax,,,,T-shirt/top,f1,0.8676893576222435
42,clean,clean,{},raw_softmax,,,,T-shirt/top,precision,0.8333333333333334
42,clean,clean,{},raw_softmax,,,,T-shirt/top,recall,0.905
42,clean,clean,{},raw_softmax,,,,Trouser,f1,0.987430869783811
42,clean,clean,{},raw_softmax,,,,Trouser,precision,0.9929221435793731
42,clean,clean,{},raw_softmax,,,,Trouser,recall,0.982
42,clean,clean,{},standard_conformal,0.05,,,Ankle boot,average_set_size,1.046
42,clean,clean,{},standard_conformal,0.05,,,Ankle boot,coverage,0.97
42,clean,clean,{},standard_conformal,0.05,,,Bag,average_set_size,1.004
42,clean,clean,{},standard_conformal,0.05,,,Bag,coverage,0.981
42,clean,clean,{},standard_conformal,0.05,,,Coat,average_set_size,1.185
42,clean,clean,{},standard_conformal,0.05,,,Coat,coverage,0.917
42,clean,clean,{},standard_conformal,0.05,,,Dress,average_set_size,1.072
42,clean,clean,{},standard_conformal,0.05,,,Dress,coverage,0.957
42,clean,clean,{},standard_conformal,0.05,,,Pullover,average_set_size,1.127
42,clean,clean,{},standard_conformal,0.05,,,Pullover,coverage,0.92
42,clean,clean,{},standard_conformal,0.05,,,Sandal,average_set_size,1.01
42,clean,clean,{},standard_conformal,0.05,,,Sandal,coverage,0.986
42,clean,clean,{},standard_conformal,0.05,,,Shirt,average_set_size,1.314
42,clean,clean,{},standard_conformal,0.05,,,Shirt,coverage,0.825
42,clean,clean,{},standard_conformal,0.05,,,Sneaker,average_set_size,1.028
42,clean,clean,{},standard_conformal,0.05,,,Sneaker,coverage,0.99
42,clean,clean,{},standard_conformal,0.05,,,T-shirt/top,average_set_size,1.142
42,clean,clean,{},standard_conformal,0.05,,,T-shirt/top,coverage,0.945
42,clean,clean,{},standard_conformal,0.05,,,Trouser,average_set_size,1.013
42,clean,clean,{},standard_conformal,0.05,,,Trouser,coverage,0.988
42,clean,clean,{},standard_conformal,0.1,,,Ankle boot,average_set_size,0.992
42,clean,clean,{},standard_conformal,0.1,,,Ankle boot,coverage,0.949
42,clean,clean,{},standard_conformal,0.1,,,Bag,average_set_size,0.989
42,clean,clean,{},standard_conformal,0.1,,,Bag,coverage,0.976
42,clean,clean,{},standard_conformal,0.1,,,Coat,average_set_size,0.924
42,clean,clean,{},standard_conformal,0.1,,,Coat,coverage,0.816
42,clean,clean,{},standard_conformal,0.1,,,Dress,average_set_size,0.953
42,clean,clean,{},standard_conformal,0.1,,,Dress,coverage,0.911
42,clean,clean,{},standard_conformal,0.1,,,Pullover,average_set_size,0.931
42,clean,clean,{},standard_conformal,0.1,,,Pullover,coverage,0.851
42,clean,clean,{},standard_conformal,0.1,,,Sandal,average_set_size,0.998
42,clean,clean,{},standard_conformal,0.1,,,Sandal,coverage,0.983
42,clean,clean,{},standard_conformal,0.1,,,Shirt,average_set_size,0.871
42,clean,clean,{},standard_conformal,0.1,,,Shirt,coverage,0.635
42,clean,clean,{},standard_conformal,0.1,,,Sneaker,average_set_size,0.997
42,clean,clean,{},standard_conformal,0.1,,,Sneaker,coverage,0.98
42,clean,clean,{},standard_conformal,0.1,,,T-shirt/top,average_set_size,0.938
42,clean,clean,{},standard_conformal,0.1,,,T-shirt/top,coverage,0.878
42,clean,clean,{},standard_conformal,0.1,,,Trouser,average_set_size,0.991
42,clean,clean,{},standard_conformal,0.1,,,Trouser,coverage,0.979
42,clean,clean,{},standard_conformal,0.2,,,Ankle boot,average_set_size,0.928
42,clean,clean,{},standard_conformal,0.2,,,Ankle boot,coverage,0.905
42,clean,clean,{},standard_conformal,0.2,,,Bag,average_set_size,0.971
42,clean,clean,{},standard_conformal,0.2,,,Bag,coverage,0.965
42,clean,clean,{},standard_conformal,0.2,,,Coat,average_set_size,0.645
42,clean,clean,{},standard_conformal,0.2,,,Coat,coverage,0.617
42,clean,clean,{},standard_conformal,0.2,,,Dress,average_set_size,0.824
42,clean,clean,{},standard_conformal,0.2,,,Dress,coverage,0.816
42,clean,clean,{},standard_conformal,0.2,,,Pullover,average_set_size,0.707
42,clean,clean,{},standard_conformal,0.2,,,Pullover,coverage,0.686
42,clean,clean,{},standard_conformal,0.2,,,Sandal,average_set_size,0.984
42,clean,clean,{},standard_conformal,0.2,,,Sandal,coverage,0.973
42,clean,clean,{},standard_conformal,0.2,,,Shirt,average_set_size,0.454
42,clean,clean,{},standard_conformal,0.2,,,Shirt,coverage,0.385
42,clean,clean,{},standard_conformal,0.2,,,Sneaker,average_set_size,0.959
42,clean,clean,{},standard_conformal,0.2,,,Sneaker,coverage,0.95
42,clean,clean,{},standard_conformal,0.2,,,T-shirt/top,average_set_size,0.717
42,clean,clean,{},standard_conformal,0.2,,,T-shirt/top,coverage,0.703
42,clean,clean,{},standard_conformal,0.2,,,Trouser,average_set_size,0.969
42,clean,clean,{},standard_conformal,0.2,,,Trouser,coverage,0.966
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Ankle boot,average_set_size,0.975
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Ankle boot,coverage,0.971
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Bag,average_set_size,0.874
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Bag,coverage,0.799
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Coat,average_set_size,2.153
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Coat,coverage,0.896
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Dress,average_set_size,1.172
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Dress,coverage,0.91
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Pullover,average_set_size,1.602
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Pullover,coverage,0.969
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Sandal,average_set_size,0.716
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Sandal,coverage,0.657
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Shirt,average_set_size,2.018
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Shirt,coverage,0.801
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Sneaker,average_set_size,0.806
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Sneaker,coverage,0.771
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,T-shirt/top,average_set_size,1.275
