seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,bin_index,lower_bound,upper_bound,sample_count,average_confidence,empirical_accuracy
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,4,0.4,0.5,66.0,0.45692517540671607,0.36363636363636365
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,5,0.5,0.6,165.0,0.5493878068345965,0.6363636363636364
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,6,0.6,0.7,164.0,0.6519554795288458,0.6219512195121951
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,7,0.7,0.8,197.0,0.7515650043632779,0.7817258883248731
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,8,0.8,0.9,251.0,0.8560887465913932,0.8605577689243028
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,9,0.9,1.0,4332.0,0.9935575651687708,0.9875346260387812
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,0,0.0,0.1,0.0,,
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,1,0.1,0.2,0.0,,
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,2,0.2,0.3,4.0,0.266814898699522,0.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,3,0.3,0.4,32.0,0.36061583645641804,0.34375
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,4,0.4,0.5,78.0,0.45580850770840275,0.38461538461538464
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,5,0.5,0.6,181.0,0.5484940317454259,0.6298342541436464
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,6,0.6,0.7,199.0,0.6499057825486264,0.6884422110552764
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,7,0.7,0.8,201.0,0.7500838871619001,0.8208955223880597
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,8,0.8,0.9,290.0,0.8542295866999133,0.8620689655172413
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,,,9,0.9,1.0,4215.0,0.9927870791436373,0.9914590747330961
42,clean,clean,{},raw_softmax,,,,0,0.0,0.1,0.0,,
42,clean,clean,{},raw_softmax,,,,1,0.1,0.2,0.0,,
42,clean,clean,{},raw_softmax,,,,2,0.2,0.3,5.0,0.2698573678731918,0.0
42,clean,clean,{},raw_softmax,,,,3,0.3,0.4,53.0,0.36503813570400456,0.33962264150943394
42,clean,clean,{},raw_softmax,,,,4,0.4,0.5,179.0,0.459021073812879,0.4134078212290503
42,clean,clean,{},raw_softmax,,,,5,0.5,0.6,434.0,0.549732708299215,0.5829493087557603
42,clean,clean,{},raw_softmax,,,,6,0.6,0.7,414.0,0.6519022224030057,0.5966183574879227
42,clean,clean,{},raw_softmax,,,,7,0.7,0.8,509.0,0.7498022602442909,0.7524557956777996
42,clean,clean,{},raw_softmax,,,,8,0.8,0.9,650.0,0.855328085239117,0.8476923076923077
42,clean,clean,{},raw_softmax,,,,9,0.9,1.0,7756.0,0.990318962090897,0.982207323362558
42,clean,clean,{},temperature_scaled,,,,0,0.0,0.1,0.0,,
42,clean,clean,{},temperature_scaled,,,,1,0.1,0.2,0.0,,
42,clean,clean,{},temperature_scaled,,,,2,0.2,0.3,6.0,0.261656790971756,0.0
42,clean,clean,{},temperature_scaled,,,,3,0.3,0.4,76.0,0.3605957799836209,0.35526315789473684
42,clean,clean,{},temperature_scaled,,,,4,0.4,0.5,226.0,0.4583307955644827,0.4424778761061947
42,clean,clean,{},temperature_scaled,,,,5,0.5,0.6,475.0,0.5492009328541003,0.5747368421052632
42,clean,clean,{},temperature_scaled,,,,6,0.6,0.7,489.0,0.650820919219214,0.6646216768916156
42,clean,clean,{},temperature_scaled,,,,7,0.7,0.8,536.0,0.7486252361046735,0.792910447761194
42,clean,clean,{},temperature_scaled,,,,8,0.8,0.9,743.0,0.8548998661028424,0.8654104979811574
42,clean,clean,{},temperature_scaled,,,,9,0.9,1.0,7449.0,0.9889617727128975,0.9868438716606256
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,0,0.0,0.1,0.0,,
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,1,0.1,0.2,1.0,0.15684987604618073,0.0
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,2,0.2,0.3,47.0,0.2647832131132166,0.2978723404255319
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,3,0.3,0.4,277.0,0.3547510335806905,0.33574007220216606
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,4,0.4,0.5,555.0,0.4573553716814196,0.37657657657657656
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,5,0.5,0.6,827.0,0.5509877855717199,0.4365175332527207
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,6,0.6,0.7,874.0,0.6503687884223815,0.5697940503432495
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,7,0.7,0.8,861.0,0.7508180959022558,0.7166085946573751
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,8,0.8,0.9,1099.0,0.8518636605759118,0.8726114649681529
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,9,0.9,1.0,5459.0,0.9802367367310322,0.9749038285400257
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,0,0.0,0.1,0.0,,
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,1,0.1,0.2,3.0,0.18072615067164102,0.6666666666666666
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,2,0.2,0.3,88.0,0.26976877180012787,0.26136363636363635
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,3,0.3,0.4,362.0,0.355878629984118,0.3701657458563536
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,4,0.4,0.5,684.0,0.45581016375830297,0.3845029239766082
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,5,0.5,0.6,963.0,0.5497861356007347,0.4683281412253375
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,6,0.6,0.7,912.0,0.6496783512595453,0.6513157894736842
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,7,0.7,0.8,938.0,0.7510983407624495,0.802771855010661
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,8,0.8,0.9,1125.0,0.8529839807086521,0.9031111111111111
42,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,,,9,0.9,1.0,4925.0,0.9769404404296488,0.9821319796954314
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,0,0.0,0.1,0.0,,
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,1,0.1,0.2,0.0,,
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,2,0.2,0.3,12.0,0.2772584321598212,0.08333333333333333
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,3,0.3,0.4,103.0,0.36643072384075054,0.32038834951456313
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,4,0.4,0.5,245.0,0.45677773551065093,0.4775510204081633
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,5,0.5,0.6,526.0,0.5477472972053992,0.5437262357414449
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,6,0.6,0.7,452.0,0.6510726378291054,0.6747787610619469
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,7,0.7,0.8,516.0,0.7526048164266025,0.7538759689922481
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,8,0.8,0.9,769.0,0.8558178809901362,0.823146944083225
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,9,0.9,1.0,7377.0,0.988114398136943,0.9831909990511047
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,0,0.0,0.1,0.0,,
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,1,0.1,0.2,0.0,,
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,2,0.2,0.3,18.0,0.2717055587304963,0.16666666666666666
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,3,0.3,0.4,138.0,0.36272416533767315,0.3695652173913043
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,4,0.4,0.5,323.0,0.4583301409479265,0.4674922600619195
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,5,0.5,0.6,543.0,0.5465837441535725,0.572744014732965
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,6,0.6,0.7,505.0,0.6482934732248288,0.7267326732673267
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,7,0.7,0.8,593.0,0.7509296622887429,0.7774030354131535
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,8,0.8,0.9,874.0,0.8545761021105593,0.8718535469107551
42,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,,,9,0.9,1.0,7006.0,0.9864302605535179,0.9864401941193263
42,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,0,0.0,0.1,0.0,,
42,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,1,0.1,0.2,4.0,0.18378566578030586,0.25
42,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,2,0.2,0.3,117.0,0.269209747767856,0.2564102564102564
42,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,3,0.3,0.4,540.0,0.3595709259863253,0.2814814814814815
42,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,4,0.4,0.5,989.0,0.45440423154131826,0.3741152679474216
42,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,5,0.5,0.6,1346.0,0.5496450316321443,0.44799405646359586
42,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,6,0.6,0.7,1259.0,0.6482646676450613,0.5925337569499602
42,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,7,0.7,0.8,1097.0,0.7486779351286597,0.7784867821330902
42,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,8,0.8,0.9,1281.0,0.8533789464777843,0.8672911787665886
42,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,9,0.9,1.0,3367.0,0.9621134469407866,0.9655479655479655
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,0,0.0,0.1,0.0,,
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,1,0.1,0.2,7.0,0.18051332235336304,0.14285714285714285
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,2,0.2,0.3,182.0,0.2660788688194621,0.24175824175824176
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,3,0.3,0.4,754.0,0.3554490367914068,0.32360742705570295
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,4,0.4,0.5,1290.0,0.45220208355160646,0.3829457364341085
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,5,0.5,0.6,1469.0,0.5489766402176401,0.5085091899251192
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,6,0.6,0.7,1203.0,0.6492023377347171,0.7182044887780549
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,7,0.7,0.8,1052.0,0.7502807613901312,0.8250950570342205
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,8,0.8,0.9,1415.0,0.8550503379043336,0.9060070671378092
42,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,,,9,0.9,1.0,2628.0,0.9557853010872909,0.9794520547945206
42,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,0,0.0,0.1,0.0,,
42,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,1,0.1,0.2,0.0,,
42,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,2,0.2,0.3,12.0,0.26709697519739467,0.08333333333333333
42,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,3,0.3,0.4,161.0,0.3655031767691144,0.30434782608695654
42,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,4,0.4,0.5,487.0,0.45767459138707706,0.3860369609856263
42,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,5,0.5,0.6,979.0,0.550096389526488,0.4341164453524004
42,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,6,0.6,0.7,926.0,0.6493315644578337,0.45680345572354214
42,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,7,0.7,0.8,1009.0,0.7495019883065087,0.5232903865213082
42,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,8,0.8,0.9,1270.0,0.8516281791559355,0.6251968503937008
42,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,9,0.9,1.0,5156.0,0.9792986401552558,0.9061287820015516
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,0,0.0,0.1,0.0,,
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,1,0.1,0.2,0.0,,
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,2,0.2,0.3,23.0,0.27032141387462616,0.21739130434782608
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,3,0.3,0.4,238.0,0.36320275293678794,0.3403361344537815
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,4,0.4,0.5,642.0,0.4580860676423783,0.37850467289719625
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,5,0.5,0.6,1100.0,0.549353589036248,0.4409090909090909
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,6,0.6,0.7,1060.0,0.6513717798691876,0.5009433962264151
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,7,0.7,0.8,1082.0,0.7521627468785165,0.555452865064695
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,8,0.8,0.9,1278.0,0.8525370753053955,0.6744913928012519
42,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,9,0.9,1.0,4577.0,0.9777263714700957,0.933362464496395
42,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,0,0.0,0.1,0.0,,
42,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,1,0.1,0.2,0.0,,
42,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,2,0.2,0.3,6.0,0.2749742791056633,0.16666666666666666
42,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,3,0.3,0.4,85.0,0.3648521791486179,0.3411764705882353
42,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,4,0.4,0.5,314.0,0.4610861294968113,0.42038216560509556
42,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,5,0.5,0.6,653.0,0.5509028933132224,0.5237366003062787
42,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,6,0.6,0.7,706.0,0.6487812100152456,0.5892351274787535
42,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,7,0.7,0.8,737.0,0.7509609494798057,0.6757123473541384
42,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,8,0.8,0.9,851.0,0.8514490990465032,0.8166862514688602
42,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,9,0.9,1.0,6648.0,0.9873835517073366,0.9808965102286402
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,0,0.0,0.1,0.0,,
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,1,0.1,0.2,0.0,,
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,2,0.2,0.3,15.0,0.27696028848489124,0.2
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,3,0.3,0.4,112.0,0.3649958318897656,0.36607142857142855
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,4,0.4,0.5,381.0,0.4568601479054749,0.4304461942257218
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,5,0.5,0.6,788.0,0.5501920636837858,0.5406091370558376
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,6,0.6,0.7,770.0,0.6498376480170659,0.6155844155844156
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,7,0.7,0.8,765.0,0.7503525577339472,0.7477124183006536
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,8,0.8,0.9,939.0,0.8534131239270504,0.8434504792332268
42,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,9,0.9,1.0,6230.0,0.9868576206422349,0.9890850722311396
42,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,0,0.0,0.1,0.0,,
42,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,1,0.1,0.2,0.0,,
42,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,2,0.2,0.3,15.0,0.2789997041225433,0.2
42,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,3,0.3,0.4,144.0,0.3668961301445961,0.25
42,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,4,0.4,0.5,559.0,0.4571606490181256,0.26833631484794274
42,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,5,0.5,0.6,942.0,0.549809716815908,0.25583864118895966
42,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,6,0.6,0.7,950.0,0.6505302926741149,0.2736842105263158
42,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,7,0.7,0.8,1196.0,0.7524420350889697,0.29431438127090304
42,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,8,0.8,0.9,1644.0,0.8527370592320922,0.2980535279805353
42,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,9,0.9,1.0,4550.0,0.9683314296701452,0.5446153846153846
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,0,0.0,0.1,0.0,,
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,1,0.1,0.2,0.0,,
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,2,0.2,0.3,22.0,0.27514042434367264,0.22727272727272727
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,3,0.3,0.4,238.0,0.3683264140321427,0.25630252100840334
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,4,0.4,0.5,711.0,0.4572525213036356,0.2616033755274262
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,5,0.5,0.6,1061.0,0.5495273926480552,0.2573044297832234
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,6,0.6,0.7,1115.0,0.6514299851896517,0.28878923766816145
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,7,0.7,0.8,1379.0,0.7518635971378468,0.27991298042059465
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,8,0.8,0.9,1721.0,0.8532034747826367,0.3410807669959326
42,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,9,0.9,1.0,3753.0,0.9645292365547818,0.583533173461231
42,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,0,0.0,0.1,0.0,,
42,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,1,0.1,0.2,13.0,0.1872674203836001,0.15384615384615385
42,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,2,0.2,0.3,559.0,0.2647866735198203,0.22361359570661896
42,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,3,0.3,0.4,1234.0,0.35292355358793825,0.24554294975688817
42,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,4,0.4,0.5,1333.0,0.45075333487334684,0.2895723930982746
42,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,5,0.5,0.6,1214.0,0.5485206401033889,0.3970345963756178
42,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,6,0.6,0.7,982.0,0.6487368897605088,0.4847250509164969
42,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,7,0.7,0.8,978.0,0.7493185766026043,0.5787321063394683
42,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,8,0.8,0.9,968.0,0.8483413708480921,0.6973140495867769
42,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,9,0.9,1.0,2719.0,0.9750469878957131,0.910261125413755
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,0,0.0,0.1,0.0,,
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,1,0.1,0.2,23.0,0.1859838755234428,0.13043478260869565
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,2,0.2,0.3,778.0,0.2618643871692888,0.2210796915167095
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,3,0.3,0.4,1408.0,0.35110440939156845,0.2528409090909091
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,4,0.4,0.5,1411.0,0.44914264407756055,0.330970942593905
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,5,0.5,0.6,1224.0,0.5479289640982946,0.43790849673202614
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,6,0.6,0.7,1016.0,0.6497212620232049,0.5206692913385826
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,7,0.7,0.8,949.0,0.7492686553423472,0.631190727081138
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,8,0.8,0.9,849.0,0.8516039007263273,0.7608951707891637
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,9,0.9,1.0,2342.0,0.9729559463786834,0.9316823228010248
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,0,0.0,0.1,0.0,,
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,1,0.1,0.2,0.0,,
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,2,0.2,0.3,50.0,0.2694870290160179,0.38
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,3,0.3,0.4,438.0,0.3600183300776024,0.4178082191780822
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,4,0.4,0.5,795.0,0.454038194103061,0.5220125786163522
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,5,0.5,0.6,961.0,0.5497600855489924,0.6555671175858481
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,6,0.6,0.7,786.0,0.6480178817841237,0.7353689567430025
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,7,0.7,0.8,726.0,0.7513187782987747,0.7644628099173554
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,8,0.8,0.9,822.0,0.8540540112776188,0.851581508515815
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,9,0.9,1.0,5422.0,0.985404627640192,0.982663223902619
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,0,0.0,0.1,0.0,,
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,1,0.1,0.2,1.0,0.19707484543323517,0.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,2,0.2,0.3,91.0,0.27156048178017794,0.4065934065934066
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,3,0.3,0.4,574.0,0.35904004313181503,0.42160278745644597
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,4,0.4,0.5,935.0,0.45325893055308947,0.5893048128342246
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,5,0.5,0.6,1006.0,0.5476774448310404,0.6699801192842942
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,6,0.6,0.7,770.0,0.6491327841560562,0.7454545454545455
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,7,0.7,0.8,712.0,0.7486728211299757,0.8047752808988764
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,8,0.8,0.9,885.0,0.851946825496221,0.9005649717514125
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,9,0.9,1.0,5026.0,0.9840736248034953,0.9868682849184242
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,0,0.0,0.1,0.0,,
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,1,0.1,0.2,30.0,0.18814149796962737,0.26666666666666666
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,2,0.2,0.3,690.0,0.2638685036180676,0.2217391304347826
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,3,0.3,0.4,1547.0,0.3534589728849814,0.19457013574660634
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,4,0.4,0.5,1914.0,0.450533259702825,0.2335423197492163
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,5,0.5,0.6,1514.0,0.5481435658515996,0.29788639365918096
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,6,0.6,0.7,1028.0,0.6465388832737036,0.3404669260700389
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,7,0.7,0.8,854.0,0.7472174317691589,0.39695550351288056
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,8,0.8,0.9,808.0,0.8501141900473302,0.46905940594059403
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,9,0.9,1.0,1615.0,0.9727834896037453,0.6526315789473685
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,0,0.0,0.1,0.0,,
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,1,0.1,0.2,50.0,0.1852625399827957,0.26
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,2,0.2,0.3,972.0,0.2610661534308897,0.21810699588477367
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,3,0.3,0.4,1844.0,0.3514029202809044,0.19468546637744036
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,4,0.4,0.5,2002.0,0.4471100868729802,0.2547452547452547
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,5,0.5,0.6,1412.0,0.54590268230472,0.3264872521246459
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,6,0.6,0.7,959.0,0.6491959138508261,0.36287799791449427
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,7,0.7,0.8,752.0,0.749471173245222,0.46143617021276595
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,8,0.8,0.9,682.0,0.8483512511700829,0.4574780058651026
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,9,0.9,1.0,1327.0,0.9733639030233755,0.693293142426526
