seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,coverage,selective_risk,number_accepted,number_abstained
17,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.7,0.5635,0.022715173025732005,5635.0,4365.0
17,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.8,0.5635,0.022715173025732005,5635.0,4365.0
17,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.9,0.4645,0.010118406889128129,4645.0,5355.0
17,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.95,0.391,0.004859335038363222,3910.0,6090.0
17,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,singleton_conformal,,0.5635,0.022715173025732005,5635.0,4365.0
17,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.5,0.8681,0.11150789079599122,8681.0,1319.0
17,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.6,0.7681,0.07668272360369743,7681.0,2319.0
17,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.7,0.6755,0.049888971132494464,6755.0,3245.0
17,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.8,0.5744,0.02506963788300831,5744.0,4256.0
17,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.9,0.4645,0.010118406889128129,4645.0,5355.0
17,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.95,0.391,0.004859335038363222,3910.0,6090.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.5,0.6389,0.6329629049929566,6389.0,3611.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.6,0.5359,0.5999253592088076,5359.0,4641.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.7,0.4288,0.5601679104477613,4288.0,5712.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.8,0.3132,0.5134099616858238,3132.0,6868.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.9,0.194,0.44072164948453607,1940.0,8060.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.95,0.1254,0.3277511961722488,1254.0,8746.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,singleton_conformal,,0.7727,0.6609292092662093,7727.0,2273.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.5,0.6791,0.6328964806361361,6791.0,3209.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.6,0.5605,0.60035682426405,5605.0,4395.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.7,0.4296,0.5602886405959031,4296.0,5704.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.8,0.3132,0.5134099616858238,3132.0,6868.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.9,0.194,0.44072164948453607,1940.0,8060.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.95,0.1254,0.3277511961722488,1254.0,8746.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,singleton_conformal,,0.6791,0.6328964806361361,6791.0,3209.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.5,0.3011,0.5097974094985055,3011.0,6989.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.6,0.3011,0.5097974094985055,3011.0,6989.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.7,0.3011,0.5097974094985055,3011.0,6989.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.8,0.3011,0.5097974094985055,3011.0,6989.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.9,0.194,0.44072164948453607,1940.0,8060.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.95,0.1254,0.3277511961722488,1254.0,8746.0
17,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,singleton_conformal,,0.3011,0.5097974094985055,3011.0,6989.0
17,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.5,0.7269,0.6438299628559636,7269.0,2731.0
17,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.6,0.5605,0.60035682426405,5605.0,4395.0
17,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.7,0.4296,0.5602886405959031,4296.0,5704.0
17,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.8,0.3132,0.5134099616858238,3132.0,6868.0
17,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.9,0.194,0.44072164948453607,1940.0,8060.0
17,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.95,0.1254,0.3277511961722488,1254.0,8746.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.5,0.8985,0.050417362270450794,8985.0,1015.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.6,0.8905,0.046378439079169054,8905.0,1095.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.7,0.8716,0.04004130335016065,8716.0,1284.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.8,0.8231,0.028186125622646108,8231.0,1769.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.9,0.7533,0.01725740076994553,7533.0,2467.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.95,0.6902,0.009852216748768461,6902.0,3098.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,singleton_conformal,,0.9051,0.05402717931720247,9051.0,949.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.5,0.961,0.07346514047866803,9610.0,390.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.6,0.923,0.057963163596966405,9230.0,770.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.7,0.873,0.04032073310423823,8730.0,1270.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.8,0.8231,0.028186125622646108,8231.0,1769.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.9,0.7533,0.01725740076994553,7533.0,2467.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.95,0.6902,0.009852216748768461,6902.0,3098.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,singleton_conformal,,0.961,0.07346514047866803,9610.0,390.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.5,0.8202,0.027432333577176338,8202.0,1798.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.6,0.8202,0.027432333577176338,8202.0,1798.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.7,0.8202,0.027432333577176338,8202.0,1798.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.8,0.8202,0.027432333577176338,8202.0,1798.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.9,0.7533,0.01725740076994553,7533.0,2467.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.95,0.6902,0.009852216748768461,6902.0,3098.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,singleton_conformal,,0.8202,0.027432333577176338,8202.0,1798.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.5,0.9719,0.07768288918613031,9719.0,281.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.6,0.923,0.057963163596966405,9230.0,770.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.7,0.873,0.04032073310423823,8730.0,1270.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.8,0.8231,0.028186125622646108,8231.0,1769.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.9,0.7533,0.01725740076994553,7533.0,2467.0
42,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.95,0.6902,0.009852216748768461,6902.0,3098.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.5,0.8902,0.05010110087620756,8902.0,1098.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.6,0.8774,0.044107590608616354,8774.0,1226.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.7,0.8505,0.03644914756025863,8505.0,1495.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.8,0.7984,0.023797595190380716,7984.0,2016.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.9,0.7177,0.013515396405183178,7177.0,2823.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.95,0.6513,0.009058805465991138,6513.0,3487.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,singleton_conformal,,0.9,0.05588888888888888,9000.0,1000.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.5,0.9477,0.07006436636066271,9477.0,523.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.6,0.9076,0.053988541207580454,9076.0,924.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.7,0.8514,0.03652807141179237,8514.0,1486.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.8,0.7984,0.023797595190380716,7984.0,2016.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.9,0.7177,0.013515396405183178,7177.0,2823.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.95,0.6513,0.009058805465991138,6513.0,3487.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,singleton_conformal,,0.9477,0.07006436636066271,9477.0,523.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.5,0.7958,0.02337270671022873,7958.0,2042.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.6,0.7958,0.02337270671022873,7958.0,2042.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.7,0.7958,0.02337270671022873,7958.0,2042.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.8,0.7958,0.02337270671022873,7958.0,2042.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.9,0.7177,0.013515396405183178,7177.0,2823.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.95,0.6513,0.009058805465991138,6513.0,3487.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,singleton_conformal,,0.7958,0.02337270671022873,7958.0,2042.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.5,0.96,0.07489583333333338,9600.0,400.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.6,0.9076,0.053988541207580454,9076.0,924.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.7,0.8514,0.03652807141179237,8514.0,1486.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.8,0.7984,0.023797595190380716,7984.0,2016.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.9,0.7177,0.013515396405183178,7177.0,2823.0
42,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.95,0.6513,0.009058805465991138,6513.0,3487.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.5,0.8715,0.06460126219162365,8715.0,1285.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.6,0.8536,0.057521087160262385,8536.0,1464.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.7,0.8183,0.04619332763045336,8183.0,1817.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.8,0.7578,0.031142781736606007,7578.0,2422.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.9,0.6768,0.015957446808510634,6768.0,3232.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.95,0.6094,0.009025270758122761,6094.0,3906.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,singleton_conformal,,0.8897,0.07440710351803981,8897.0,1103.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.5,0.9298,0.08604000860400085,9298.0,702.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.6,0.8802,0.06612133605998638,8802.0,1198.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.7,0.8197,0.046968403074295506,8197.0,1803.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.8,0.7578,0.031142781736606007,7578.0,2422.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.9,0.6768,0.015957446808510634,6768.0,3232.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.95,0.6094,0.009025270758122761,6094.0,3906.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,singleton_conformal,,0.9298,0.08604000860400085,9298.0,702.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.5,0.7531,0.030274863895896953,7531.0,2469.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.6,0.7531,0.030274863895896953,7531.0,2469.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.7,0.7531,0.030274863895896953,7531.0,2469.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.8,0.7531,0.030274863895896953,7531.0,2469.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.9,0.6768,0.015957446808510634,6768.0,3232.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.95,0.6094,0.009025270758122761,6094.0,3906.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,singleton_conformal,,0.7531,0.030274863895896953,7531.0,2469.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.5,0.9431,0.09129466652528895,9431.0,569.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.6,0.8802,0.06612133605998638,8802.0,1198.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.7,0.8197,0.046968403074295506,8197.0,1803.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.8,0.7578,0.031142781736606007,7578.0,2422.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.9,0.6768,0.015957446808510634,6768.0,3232.0
42,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.95,0.6094,0.009025270758122761,6094.0,3906.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.5,0.9112857142857143,0.03574227935413077,6379.0,621.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.6,0.904,0.03271175726927944,6328.0,672.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.7,0.8882857142857142,0.027983274364747457,6218.0,782.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.8,0.8428571428571429,0.02016949152542369,5900.0,1100.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.9,0.7772857142857142,0.011027384671935314,5441.0,1559.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.95,0.7252857142857143,0.008272601930273793,5077.0,1923.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,singleton_conformal,,0.9184285714285715,0.03966402239850675,6429.0,571.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.5,0.9638571428571429,0.053505261597747156,6747.0,253.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.6,0.9311428571428572,0.04127032832157107,6518.0,482.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.7,0.8905714285714286,0.02871350657683669,6234.0,766.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.8,0.8428571428571429,0.02016949152542369,5900.0,1100.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.9,0.7772857142857142,0.011027384671935314,5441.0,1559.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.95,0.7252857142857143,0.008272601930273793,5077.0,1923.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,singleton_conformal,,0.9638571428571429,0.053505261597747156,6747.0,253.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.5,0.8398571428571429,0.01956114985541757,5879.0,1121.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.6,0.8398571428571429,0.01956114985541757,5879.0,1121.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.7,0.8398571428571429,0.01956114985541757,5879.0,1121.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.8,0.8398571428571429,0.01956114985541757,5879.0,1121.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.9,0.7772857142857142,0.011027384671935314,5441.0,1559.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.95,0.7252857142857143,0.008272601930273793,5077.0,1923.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,singleton_conformal,,0.8398571428571429,0.01956114985541757,5879.0,1121.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.5,0.9738571428571429,0.05735660847880297,6817.0,183.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.6,0.9311428571428572,0.04127032832157107,6518.0,482.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.7,0.8905714285714286,0.02871350657683669,6234.0,766.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.8,0.8428571428571429,0.02016949152542369,5900.0,1100.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.9,0.7772857142857142,0.011027384671935314,5441.0,1559.0
42,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.95,0.7252857142857143,0.008272601930273793,5077.0,1923.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.5,0.9238461538461539,0.030391340549542067,4804.0,396.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.6,0.9186538461538462,0.028888423696880938,4777.0,423.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.7,0.9032692307692308,0.023419203747072626,4697.0,503.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.8,0.8663461538461539,0.016870144284128696,4505.0,695.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.9,0.8105769230769231,0.008540925266903865,4215.0,985.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.95,0.7684615384615384,0.006006006006005982,3996.0,1204.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,singleton_conformal,,0.9296153846153846,0.03434009102192803,4834.0,366.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.5,0.9705769230769231,0.044977214186645575,5047.0,153.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.6,0.9432692307692307,0.03547400611620799,4905.0,295.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.7,0.905,0.023799405014874653,4706.0,494.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.8,0.8663461538461539,0.016870144284128696,4505.0,695.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.9,0.8105769230769231,0.008540925266903865,4215.0,985.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.95,0.7684615384615384,0.006006006006005982,3996.0,1204.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,singleton_conformal,,0.9705769230769231,0.044977214186645575,5047.0,153.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.5,0.8636538461538461,0.016922734357604052,4491.0,709.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.6,0.8636538461538461,0.016922734357604052,4491.0,709.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.7,0.8636538461538461,0.016922734357604052,4491.0,709.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.8,0.8636538461538461,0.016922734357604052,4491.0,709.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.9,0.8105769230769231,0.008540925266903865,4215.0,985.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.95,0.7684615384615384,0.006006006006005982,3996.0,1204.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,singleton_conformal,,0.8636538461538461,0.016922734357604052,4491.0,709.0
42,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.5,0.9780769230769231,0.04738497837200162,5086.0,114.0
