seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,metric_name,metric_value
42,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,sample_count,10000.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.5,abstention_rate,0.2258
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.5,acceptance_rate,0.7742
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.5,number_abstained,2258.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.5,number_accepted,7742.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.5,selective_accuracy,0.9254714544045466
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.5,selective_risk,0.07452854559545341
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.6,abstention_rate,0.2801
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.6,acceptance_rate,0.7199
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.6,number_abstained,2801.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.6,number_accepted,7199.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.6,selective_accuracy,0.9404083900541742
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.6,selective_risk,0.059591609945825796
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.7,abstention_rate,0.3384
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.7,acceptance_rate,0.6616
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.7,number_abstained,3384.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.7,number_accepted,6616.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.7,selective_accuracy,0.9560157194679565
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.7,selective_risk,0.04398428053204351
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.8,abstention_rate,0.4089
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.8,acceptance_rate,0.5911
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.8,number_abstained,4089.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.8,number_accepted,5911.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.8,selective_accuracy,0.9739468787007275
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.8,selective_risk,0.026053121299272508
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.9,abstention_rate,0.4974
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.9,acceptance_rate,0.5026
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.9,number_abstained,4974.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.9,number_accepted,5026.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.9,selective_accuracy,0.9868682849184242
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.9,selective_risk,0.013131715081575845
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.95,abstention_rate,0.5586
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.95,acceptance_rate,0.4414
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.95,number_abstained,5586.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.95,number_accepted,4414.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.95,selective_accuracy,0.9932034435885818
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.95,selective_risk,0.0067965564114181864
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,singleton_conformal,,abstention_rate,0.1631
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,singleton_conformal,,acceptance_rate,0.8369
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,singleton_conformal,,number_abstained,1631.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,singleton_conformal,,number_accepted,8369.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,singleton_conformal,,selective_accuracy,0.8973593021866412
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,singleton_conformal,,selective_risk,0.10264069781335883
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,,,average_set_size,1.1531
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,,,coverage_gap,-0.058499999999999996
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,,,empirical_coverage,0.8915
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,,,empty_set_rate,0.0063
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,,,median_set_size,1.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,,,multiclass_set_rate,0.1568
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,,,singleton_set_rate,0.8369
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,,,worst_class_coverage,0.691
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.5,abstention_rate,0.1826
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.5,acceptance_rate,0.8174
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.5,number_abstained,1826.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.5,number_accepted,8174.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.5,selective_accuracy,0.9092243699535111
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.5,selective_risk,0.09077563004648892
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.6,abstention_rate,0.2607
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.6,acceptance_rate,0.7393
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.6,number_abstained,2607.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.6,number_accepted,7393.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.6,selective_accuracy,0.9338563506019207
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.6,selective_risk,0.06614364939807926
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.7,abstention_rate,0.3377
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.7,acceptance_rate,0.6623
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.7,number_abstained,3377.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.7,number_accepted,6623.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.7,selective_accuracy,0.9557602295032462
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.7,selective_risk,0.04423977049675376
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.8,abstention_rate,0.4089
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.8,acceptance_rate,0.5911
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.8,number_abstained,4089.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.8,number_accepted,5911.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.8,selective_accuracy,0.9739468787007275
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.8,selective_risk,0.026053121299272508
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.9,abstention_rate,0.4974
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.9,acceptance_rate,0.5026
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.9,number_abstained,4974.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.9,number_accepted,5026.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.9,selective_accuracy,0.9868682849184242
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.9,selective_risk,0.013131715081575845
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.95,abstention_rate,0.5586
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.95,acceptance_rate,0.4414
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.95,number_abstained,5586.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.95,number_accepted,4414.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.95,selective_accuracy,0.9932034435885818
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.95,selective_risk,0.0067965564114181864
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,singleton_conformal,,abstention_rate,0.1826
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,singleton_conformal,,acceptance_rate,0.8174
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,singleton_conformal,,number_abstained,1826.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,singleton_conformal,,number_accepted,8174.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,singleton_conformal,,selective_accuracy,0.9092243699535111
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,singleton_conformal,,selective_risk,0.09077563004648892
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,,,average_set_size,0.8174
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,,,coverage_gap,-0.15680000000000005
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,,,empirical_coverage,0.7432
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,,,empty_set_rate,0.1826
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,,,median_set_size,1.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,,,multiclass_set_rate,0.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,,,singleton_set_rate,0.8174
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,,,worst_class_coverage,0.294
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.5,abstention_rate,0.4145
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.5,acceptance_rate,0.5855
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.5,number_abstained,4145.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.5,number_accepted,5855.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.5,selective_accuracy,0.9755764304013663
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.5,selective_risk,0.024423569598633676
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.6,abstention_rate,0.4145
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.6,acceptance_rate,0.5855
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.6,number_abstained,4145.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.6,number_accepted,5855.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.6,selective_accuracy,0.9755764304013663
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.6,selective_risk,0.024423569598633676
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.7,abstention_rate,0.4145
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.7,acceptance_rate,0.5855
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.7,number_abstained,4145.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.7,number_accepted,5855.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.7,selective_accuracy,0.9755764304013663
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.7,selective_risk,0.024423569598633676
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.8,abstention_rate,0.4145
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.8,acceptance_rate,0.5855
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.8,number_abstained,4145.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.8,number_accepted,5855.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.8,selective_accuracy,0.9755764304013663
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.8,selective_risk,0.024423569598633676
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.9,abstention_rate,0.4974
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.9,acceptance_rate,0.5026
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.9,number_abstained,4974.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.9,number_accepted,5026.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.9,selective_accuracy,0.9868682849184242
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.9,selective_risk,0.013131715081575845
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.95,abstention_rate,0.5586
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.95,acceptance_rate,0.4414
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.95,number_abstained,5586.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.95,number_accepted,4414.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.95,selective_accuracy,0.9932034435885818
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.95,selective_risk,0.0067965564114181864
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,singleton_conformal,,abstention_rate,0.4145
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,singleton_conformal,,acceptance_rate,0.5855
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,singleton_conformal,,number_abstained,4145.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,singleton_conformal,,number_accepted,5855.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,singleton_conformal,,selective_accuracy,0.9755764304013663
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,singleton_conformal,,selective_risk,0.024423569598633676
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,,,average_set_size,0.5855
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,,,coverage_gap,-0.2288
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,,,empirical_coverage,0.5712
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,,,empty_set_rate,0.4145
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,,,median_set_size,1.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,,,multiclass_set_rate,0.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,,,singleton_set_rate,0.5855
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,,,worst_class_coverage,0.04
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.5,abstention_rate,0.1601
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.5,acceptance_rate,0.8399
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.5,number_abstained,1601.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.5,number_accepted,8399.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.5,selective_accuracy,0.9022502678890344
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.5,selective_risk,0.0977497321109656
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.6,abstention_rate,0.2607
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.6,acceptance_rate,0.7393
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.6,number_abstained,2607.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.6,number_accepted,7393.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.6,selective_accuracy,0.9338563506019207
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.6,selective_risk,0.06614364939807926
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.7,abstention_rate,0.3377
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.7,acceptance_rate,0.6623
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.7,number_abstained,3377.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.7,number_accepted,6623.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.7,selective_accuracy,0.9557602295032462
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.7,selective_risk,0.04423977049675376
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.8,abstention_rate,0.4089
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.8,acceptance_rate,0.5911
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.8,number_abstained,4089.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.8,number_accepted,5911.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.8,selective_accuracy,0.9739468787007275
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.8,selective_risk,0.026053121299272508
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.9,abstention_rate,0.4974
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.9,acceptance_rate,0.5026
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.9,number_abstained,4974.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.9,number_accepted,5026.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.9,selective_accuracy,0.9868682849184242
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.9,selective_risk,0.013131715081575845
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.95,abstention_rate,0.5586
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.95,acceptance_rate,0.4414
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.95,number_abstained,5586.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.95,number_accepted,4414.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.95,selective_accuracy,0.9932034435885818
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.95,selective_risk,0.0067965564114181864
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,accuracy_confidence_gap,0.04694270557165148
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,brier_score,0.23485579824288255
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,expected_calibration_error,0.04698212054073811
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,maximum_calibration_error,0.19707484543323517
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,mean_confidence,0.7938572944283485
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,negative_log_likelihood,0.45702309420326553
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.05,,,average_set_size,1.1979
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.05,,,coverage_gap,-0.6174
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.05,,,empirical_coverage,0.3326
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.05,,,empty_set_rate,0.1858
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.05,,,median_set_size,1.0
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.05,,,multiclass_set_rate,0.3657
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.05,,,singleton_set_rate,0.4485
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.05,,,worst_class_coverage,0.0
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.1,,,average_set_size,0.607
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.1,,,coverage_gap,-0.7306
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.1,,,empirical_coverage,0.1694
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.1,,,empty_set_rate,0.4731
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.1,,,median_set_size,1.0
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.1,,,multiclass_set_rate,0.0801
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.1,,,singleton_set_rate,0.4468
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.1,,,worst_class_coverage,0.0
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.2,,,average_set_size,0.2392
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.2,,,coverage_gap,-0.7275
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.2,,,empirical_coverage,0.0725
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.2,,,empty_set_rate,0.7613
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.2,,,median_set_size,0.0
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.2,,,multiclass_set_rate,0.0005
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.2,,,singleton_set_rate,0.2382
42,rotation,strong,"{""degrees"":30.0}",class_conditional_conformal,0.2,,,worst_class_coverage,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,accuracy,0.3482
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,accuracy_confidence_gap,-0.2505427821263671
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,brier_score,0.8487505262606424
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_0_pred_0,15.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_0_pred_1,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_0_pred_2,2.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_0_pred_3,123.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_0_pred_4,355.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_0_pred_5,4.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_0_pred_6,252.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_0_pred_7,1.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_0_pred_8,248.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_0_pred_9,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_1_pred_0,15.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_1_pred_1,156.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_1_pred_2,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_1_pred_3,342.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_1_pred_4,117.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_1_pred_5,1.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_1_pred_6,258.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_1_pred_7,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_1_pred_8,111.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_1_pred_9,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_2_pred_0,38.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_2_pred_1,1.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_2_pred_2,26.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_2_pred_3,71.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_2_pred_4,206.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_2_pred_5,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_2_pred_6,512.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_2_pred_7,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_2_pred_8,146.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_2_pred_9,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_3_pred_0,5.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_3_pred_1,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_3_pred_2,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_3_pred_3,273.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_3_pred_4,286.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_3_pred_5,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_3_pred_6,98.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_3_pred_7,0.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_3_pred_8,337.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_3_pred_9,1.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_4_pred_0,17.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_4_pred_1,1.0
42,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,confusion_true_4_pred_2,5.0
